title_id;title;type;release_year;age_certification;runtime;genres;production_countries;imdb_id;imdb_score;imdb_votes;seasons
tm327619;Aditi Mittal: Things They Wouldn't Let Me Say;MOVIE;2017;Unknown;62;['comedy'];['IN'];tt7127976;43;3300;0
tm244473;Blessed Benefit;MOVIE;2017;Unknown;83;['comedy', 'drama', 'european'];['NL', 'JO', 'DE'];tt5161784;66;6650;0
ts84985;Robozuna;SHOW;2018;Unknown;22;['animation'];['GB'];tt8454808;66;920;30
tm371622;Malena Pichot: Estupidez compleja;MOVIE;2018;Unknown;50;['comedy'];['AR'];tt7607370;57;3600;0
tm464947;Chief Daddy;MOVIE;2018;Unknown;98;['comedy', 'drama'];['NG'];tt9652322;47;2690;0
tm442354;Adhugo;MOVIE;2018;Unknown;110;['drama'];['IN'];tt7822454;59;650;0
tm439678;Solo el amor;MOVIE;2018;Unknown;93;['romance', 'drama', 'music', 'comedy'];['AR'];tt7608430;47;680;0
tm446558;Hedefim Sensin;MOVIE;2018;Unknown;105;['comedy'];['TR'];tt8493514;62;43840;0
tm366383;Deliha 2;MOVIE;2018;G;106;['comedy'];['TR'];tt7871636;47;25540;0
tm414340;Spivak;MOVIE;2018;Unknown;91;['comedy'];['US'];tt6342110;56;7320;0
tm197806;For Here or to Go?;MOVIE;2017;Unknown;105;['drama', 'comedy'];['US'];tt4157510;68;6050;0
tm361161;DreamWorks Home: For the Holidays;MOVIE;2017;PG-13;45;['fantasy', 'comedy', 'family', 'scifi', 'animation'];['GB'];tt7713204;49;1490;0
ts86302;Check The Store Next Door;SHOW;2018;TV-14;30;['comedy', 'drama'];['ID'];tt9545904;78;1290;20
tm431169;Late Life: The Chien-Ming Wang Story;MOVIE;2018;Unknown;97;['documentation', 'sport'];['TW', 'US'];tt8234502;72;4650;0
tm344562;Listen;MOVIE;2017;Unknown;109;['drama', 'romance'];['LB'];tt6350558;66;2270;0
tm363878;Aiyaary;MOVIE;2018;Unknown;157;['thriller', 'action', 'drama'];['IN'];tt6774212;52;46710;0
ts84038;Battlefish;SHOW;2018;Unknown;45;['reality'];['US'];tt8893566;70;4260;10
tm426238;Pulang;MOVIE;2018;Unknown;120;['drama', 'romance', 'action'];['MY'];tt8595708;67;5940;0
ts74805;A Little Help with Carol Burnett;SHOW;2018;TV-G;34;[];['US'];tt7204366;63;2330;10
tm518107;Alter Ego;MOVIE;2017;Unknown;111;['drama'];['NG'];tt7125822;57;550;0
ts255677;Pucca: Love Recipe;SHOW;2018;TV-Y7;24;['comedy'];[];;;;10
tm404449;Ayotzinapa: The Turtle's Pace;MOVIE;2018;Unknown;80;['documentation'];['MX'];tt8219520;74;2040;0
tm323602;The Price of Success;MOVIE;2017;Unknown;92;['drama', 'comedy', 'european'];['FR'];tt6194540;58;3620;0
tm438250;I, Potro;MOVIE;2018;Unknown;50;['comedy', 'sport'];['MX', 'AR'];tt9154584;62;4930;0
tm351181;Turkish Dance School;MOVIE;2017;PG-13;111;['drama', 'comedy'];['TR'];tt7533878;57;21130;0
ts82591;Spiritual House;SHOW;2017;TV-PG;41;[];['JP'];;;;10
tm374395;Vanjagar Ulagam;MOVIE;2018;PG-13;161;['thriller', 'action', 'crime', 'drama'];['IN'];tt7933564;60;2580;0
tm360763;Verses of Love 2;MOVIE;2017;Unknown;125;['drama', 'romance'];['ID'];tt7128070;59;6030;0
tm423802;Luciano Mellera: Infantiloide;MOVIE;2018;PG-13;66;['comedy'];['AR'];tt7607400;75;15160;0
tm442805;My Travel Buddy 2;MOVIE;2018;PG-13;116;['comedy'];['TR'];tt8748256;58;32170;0
tm345960;Alan Saldaña: mi vida de pobre;MOVIE;2017;Unknown;53;['comedy'];['MX'];tt7183082;63;680;0
tm319127;Vir Das: Abroad Understanding;MOVIE;2017;Unknown;65;['comedy'];['US', 'IN'];tt6822400;69;16970;0
tm430666;Hantu Kak Limah;MOVIE;2018;Unknown;111;['horror', 'comedy'];['MY'];tt8757960;56;6770;0
tm431214;Back to Q82;MOVIE;2017;Unknown;105;['scifi', 'action', 'comedy'];['KW'];tt6225842;60;940;0
tm369315;Garbage;MOVIE;2018;Unknown;105;['thriller', 'drama'];['IN'];tt7981260;34;10040;0
tm408781;Teefa in Trouble;MOVIE;2018;PG-13;155;['drama', 'comedy', 'crime', 'romance', 'action'];['PK'];tt8043306;73;35690;0
tm361633;Potato Potahto;MOVIE;2017;Unknown;104;['comedy'];['GH'];tt6950250;41;2080;0
tm327636;Joe Mande's Award-Winning Comedy Special;MOVIE;2017;Unknown;66;['comedy', 'documentation'];['US'];tt7183876;61;4980;0
ts119220;The Hollywood Masters;SHOW;2017;TV-MA;34;['documentation'];['US'];tt7178034;72;860;30
tm349418;The Royal Hibiscus Hotel;MOVIE;2018;Unknown;90;['comedy', 'romance'];['NG'];tt7229730;55;2760;0
ts85250;Kulipari: Dream Walker;SHOW;2018;TV-Y7;19;['fantasy', 'animation', 'action'];['US'];tt9203064;77;910;10
tm153164;Puriyaatha Puthir;MOVIE;2017;Unknown;140;['thriller'];['IN'];tt3407614;66;10320;0
tm428982;Son Of Adam;MOVIE;2018;Unknown;109;['thriller'];['EG'];;;;0
ts56251;ID-0;SHOW;2017;TV-14;24;['scifi', 'animation', 'action', 'drama'];['JP'];tt7161218;62;3200;10
tm447263;Super Monsters and the Wish Star;MOVIE;2018;Unknown;27;['fantasy'];['US'];;;;0
tm346398;Ryan Hamilton: Happy Face;MOVIE;2017;Unknown;56;['comedy', 'documentation'];['US'];tt6892378;73;9210;0
ts106612;Chicken Soup for the Soul's Being Dad;SHOW;2018;TV-PG;40;['reality'];[];tt8908110;;;10
tm305227;Daniel Sosa: Sosafado;MOVIE;2017;Unknown;77;['comedy'];['MX'];tt6502534;54;980;0
tm446104;Fantastica;MOVIE;2018;G;114;['fantasy', 'comedy'];['PH'];tt9270416;36;2120;0
tm459024;Food on the Go;MOVIE;2017;Unknown;66;['documentation', 'european'];['AR', 'IT'];tt7321504;63;2110;0
tm373864;Agustín Aristarán: Soy Rada;MOVIE;2018;Unknown;60;['comedy'];['AR'];tt8004552;61;1210;0
tm306680;Grillo vs Grillo;MOVIE;2017;Unknown;95;['comedy', 'european'];['XX'];tt6522846;52;1290;0
tm286520;Jim Gaffigan: Cinco;MOVIE;2017;Unknown;73;['comedy'];['US'];tt6090102;71;23810;0
tm447261;Free Rein: The Twelve Neighs of Christmas;MOVIE;2018;Unknown;58;['comedy', 'drama', 'family'];['US'];tt9315418;67;56330;0
tm307698;My Ex & Whys;MOVIE;2017;Unknown;120;['romance', 'drama'];['PH'];tt6544850;62;5720;0
tm244277;Pa Paandi;MOVIE;2017;Unknown;125;['comedy', 'action', 'romance', 'family', 'drama'];['IN'];tt6734886;74;17250;0
tm376844;Penalty Kick;MOVIE;2018;PG-13;89;['comedy'];['MX', 'CO'];tt8007436;37;2800;0
tm814861;Noblemen;MOVIE;2018;Unknown;108;['drama'];['IN'];tt6514218;56;2740;0
tm352642;Bonboné;MOVIE;2018;Unknown;15;['comedy', 'drama'];['LB', 'PS'];;;;0
tm346390;Brad Paisley's Comedy Rodeo;MOVIE;2017;Unknown;63;['comedy'];['US'];tt6794448;57;1510;0
tm313118;Love, Surreal and Odd;MOVIE;2017;G;95;['comedy', 'romance'];['TR'];tt6555772;56;32160;0
tm423315;Pacíficum;MOVIE;2017;Unknown;74;['documentation'];['PE'];tt8026108;65;1260;0
tm417488;Mama's Boy;MOVIE;2018;Unknown;104;['comedy'];['EG'];tt8665900;61;9870;0
tm1073482;Motu Patlu Kung Fu Kings 4 The Challenge of Kung Fu Brothers;MOVIE;2018;G;86;[];[];;;;0
tm353791;Seven Sundays;MOVIE;2017;Unknown;128;['drama', 'comedy'];['PH'];tt7502214;77;4560;0
tm444576;Puppy Star Christmas;MOVIE;2018;PG;90;['family', 'comedy'];['US'];tt8861786;36;2480;0
tm434776;Mo Amer: The Vagabond;MOVIE;2018;Unknown;56;['comedy', 'documentation'];['US'];tt9060526;73;7990;0
tm445258;Marriage Palace;MOVIE;2018;Unknown;102;['comedy'];['XX'];tt8852242;62;1800;0
ts55735;The Perfect Match;SHOW;2017;TV-14;44;['comedy', 'drama'];['TW'];;;;10
ts82160;Harvey Street Kids;SHOW;2018;TV-Y7;24;['action', 'family', 'animation', 'comedy'];['US'];tt7758552;68;2490;40
tm364769;Pahuna: The Little Visitors;MOVIE;2017;Unknown;138;['drama'];['IN', 'NP'];tt6940696;75;3970;0
tm1118527;Shiva VS Autobots;MOVIE;2018;Unknown;79;[];[];;;;0
tm411508;Mahi NRI;MOVIE;2017;Unknown;132;['comedy', 'drama'];['IN'];tt5910902;59;830;0
tm319477;Rodney King;MOVIE;2017;Unknown;52;['crime', 'comedy', 'drama', 'history', 'documentation'];['US'];tt6624312;58;6010;0
tm433215;Exes Baggage;MOVIE;2018;Unknown;104;['drama', 'romance'];['PH'];tt8835552;64;2670;0
tm456983;Mauli;MOVIE;2018;Unknown;134;['drama', 'action'];['IN'];tt8826936;56;3620;0
tm320756;Tracy Morgan: Staying Alive;MOVIE;2017;Unknown;60;['comedy'];['XX'];tt6680270;61;12020;0
tm466084;Voulez-vous rire avec moi ce soir?;MOVIE;2018;Unknown;93;['documentation', 'european'];['FR'];tt8413624;68;430;0
tm430459;La Leyenda del Diamante;MOVIE;2018;Unknown;87;['fantasy', 'scifi', 'action', 'horror', 'western', 'family'];['MX'];tt6487242;34;480;0
tm413266;Pup Star: World Tour;MOVIE;2018;G;87;['comedy', 'family'];['CA', 'JP', 'US'];tt7322864;38;2070;0
tm404569;Shubh Aarambh;MOVIE;2017;Unknown;126;['comedy', 'drama', 'family'];['IN'];tt6949882;68;1210;0
tm325610;Chris D'Elia: Man on Fire;MOVIE;2017;Unknown;65;['comedy', 'documentation'];['US'];tt7068896;65;17200;0
tm321563;A Drowning Man;MOVIE;2017;Unknown;15;['drama'];['DK', 'GR', 'GB'];;;;0
tm1063790;A Man for The Weekend;MOVIE;2017;Unknown;94;['romance', 'comedy'];['CM'];tt15007420;40;110;0
tm358239;DeRay Davis: How to Act Black;MOVIE;2017;PG;66;['comedy'];['US'];tt7288084;61;4270;0
tm354136;El Especial de Alex Fernández, el Especial;MOVIE;2017;Unknown;52;['comedy'];['MX'];tt7520228;66;730;0
ts54112;Life Plan A and B;SHOW;2017;TV-PG;80;['drama'];['TW'];tt7034962;78;1060;10
tm411649;Thug Life;MOVIE;2017;Unknown;134;['comedy', 'drama'];['IN'];tt9537072;57;480;0
tm350945;Posesif;MOVIE;2017;Unknown;102;['drama', 'comedy', 'romance'];['ID'];tt8425410;74;9200;0
tm244310;Merku Thodarchi Malai;MOVIE;2018;Unknown;122;['drama'];['IN'];tt7794052;86;18100;0
tm370781;Natalia Valdebenito: El especial;MOVIE;2018;Unknown;76;['comedy'];['CL'];tt7663776;51;820;0
tm376709;Jani Dueñas: Grandes fracasos de ayer y hoy;MOVIE;2018;Unknown;77;['comedy'];['CL', 'MX', 'US'];tt7607260;48;710;0
tm368284;Arango y Sanint: Ríase el show;MOVIE;2018;Unknown;62;['comedy'];['CO'];tt7606464;40;420;0
tm328041;Doob;MOVIE;2017;Unknown;102;['drama'];['IN', 'BD'];tt5513920;62;18630;0
tm375836;Adel Karam: Live from Beirut;MOVIE;2018;R;59;['comedy'];['LB'];tt8081748;55;1440;0
tm404610;Stretch Armstrong: The Breakout;MOVIE;2018;Unknown;45;['animation'];['US'];;;;0
tm358370;Love and Shukla;MOVIE;2017;Unknown;117;['romance', 'comedy', 'drama'];['IN'];tt7647198;73;9330;0
tm367105;Alejandro Riaño: Especial de stand up;MOVIE;2018;Unknown;60;['comedy'];['CO'];tt7607558;49;690;0
tm289882;Birdshot;MOVIE;2017;Unknown;116;['thriller', 'drama'];['PH'];tt6159150;66;7810;0
tm370472;Kavin Jay : Everybody Calm Down!;MOVIE;2018;Unknown;53;['comedy', 'documentation'];['XX'];tt7924764;59;2320;0
tm369453;Mau Nieto: viviendo sobrio… desde el bar;MOVIE;2018;Unknown;57;['comedy'];['MX'];tt7607492;67;800;0
tm426367;Coco y Raulito: Carrusel de ternura;MOVIE;2018;PG-13;56;['comedy'];['MX'];tt7607498;66;390;0
tm438005;First Love;MOVIE;2018;Unknown;122;['drama', 'romance'];['PH'];tt9060390;60;1490;0
tm416134;Fernando Sanjiao: Hombre;MOVIE;2018;Unknown;63;['comedy'];['AR'];tt7607332;63;570;0
tm448690;Prince of Peoria: A Christmas Moose Miracle;MOVIE;2018;Unknown;29;['comedy'];[];;;;0
ts97584;Highland: Thailand's Marijuana Awakening;SHOW;2017;TV-MA;20;['documentation'];['US'];tt7201224;62;240;10
tm369210;Ricardo Quevedo: Hay gente así;MOVIE;2018;Unknown;58;['comedy'];['CO'];tt7607450;63;1040;0
tm371741;Si saben cómo me pongo ¿Pa' qué me invitan?;MOVIE;2018;Unknown;89;['romance', 'comedy'];['CO'];tt7940122;46;2160;0
tm478147;The Lost Café;MOVIE;2018;Unknown;76;['drama', 'comedy'];['NO', 'NG'];tt7371662;64;240;0
tm840936;Zoé: Panoramas;MOVIE;2017;PG;89;['music', 'documentation'];['XX'];tt5158844;68;770;0
tm349134;Fabrizio Copano: solo pienso en mí;MOVIE;2017;Unknown;59;['comedy'];['CL'];tt8134310;50;330;0
tm459527;Good Game: The Beginning;MOVIE;2018;PG-13;104;['comedy', 'drama', 'sport'];['TR'];tt8510324;44;17960;0
tm440324;Santo cachón;MOVIE;2018;Unknown;87;['comedy'];['CO'];tt9189572;48;530;0
tm450512;Pinky Memsaab;MOVIE;2018;Unknown;124;['drama', 'family'];['PK'];tt8529070;63;5210;0
tm403197;Heaven Without People;MOVIE;2017;Unknown;91;['drama'];['LB'];tt7583280;76;12490;0
tm429383;Yoo Byung Jae: Discomfort Zone;MOVIE;2018;Unknown;54;['comedy'];['KR'];;;;0
tm458074;Edmilson Filho: Notas, Comedy about Relationships;MOVIE;2018;Unknown;79;['comedy'];['BR'];tt9234638;52;200;0
tm440208;Hadithi za Kumekucha: Fatuma;MOVIE;2018;Unknown;85;['drama'];['TZ'];tt8329296;76;80;0
tm336084;Echcharikkai;MOVIE;2018;Unknown;134;['thriller', 'crime', 'drama'];['IN'];tt7853268;63;3070;0
tm450769;Nathicharami;MOVIE;2018;Unknown;116;['drama'];['IN'];tt9084890;72;3160;0
tm362737;Facing Mecca;MOVIE;2017;Unknown;25;['drama'];['CH'];;;;0
tm480647;Ayana;MOVIE;2017;Unknown;112;['drama', 'documentation'];['KG'];tt6891660;74;1280;0
tm479734;Table Manners;MOVIE;2018;Unknown;105;['comedy', 'drama'];['ZA', 'CA'];tt7385538;51;430;0
tm478654;Salam - The First ****** Nobel Laureate;MOVIE;2018;Unknown;75;['documentation'];['US'];tt7904606;78;4140;0
tm369079;Todd Glass: Act Happy;MOVIE;2018;Unknown;62;['comedy'];['US'];tt7752142;51;3660;0
tm420789;Lilli;MOVIE;2018;PG;91;['thriller'];['IN'];tt8273258;57;2780;0
tm368448;Eve's Apple;MOVIE;2017;Unknown;90;['documentation', 'european'];['ES'];tt7388694;59;860;0
tm349140;Joaquín Reyes: Una y no más;MOVIE;2017;Unknown;77;['comedy'];[];;;;0
tm411528;Enissa Amani: Ehrenwort;MOVIE;2018;PG;65;['comedy', 'european'];['US'];tt8328418;55;1940;0
tm348281;Kingdom of Us;MOVIE;2017;Unknown;109;['documentation', 'drama'];['GB'];tt7321274;70;8870;0
tm423593;Aruna & Her Palate;MOVIE;2018;Unknown;106;['romance', 'drama'];['ID'];tt8894180;72;7650;0
tm438105;Into the Wind;MOVIE;2018;Unknown;76;['drama', 'european'];['CZ'];tt8476276;42;420;0
tm471288;Baby Mamas;MOVIE;2018;Unknown;93;['drama', 'comedy'];['ZA'];tt8686460;66;630;0
ts80751;The Break with Michelle Wolf;SHOW;2018;TV-MA;30;['comedy'];['US'];tt8010342;51;18620;10
tm346867;Lynne Koplitz: Hormonal Beast;MOVIE;2017;Unknown;51;['comedy'];['US'];tt6892388;62;4170;0
tm312738;Jindua;MOVIE;2017;Unknown;140;['romance', 'comedy', 'family'];['IN'];tt5917052;65;2750;0
tm404828;Yoo Byung Jae: Too Much Information;MOVIE;2018;Unknown;63;['comedy'];['KR'];tt8140738;53;530;0
ts57116;Ask the Doctor;SHOW;2017;Unknown;28;['documentation'];['AU'];tt7188736;65;2890;30
tm242887;Sei;MOVIE;2018;Unknown;128;['thriller', 'action', 'crime'];['IN'];tt5820544;42;640;0
tm494577;Oga Bolaji;MOVIE;2018;Unknown;91;['drama'];['NG'];tt8847418;;;0
tm444799;Christmas Catch;MOVIE;2018;Unknown;80;['romance', 'comedy', 'crime'];['CA'];tt8322908;53;14280;0
tm479933;Project Papa;MOVIE;2018;G;97;['drama'];['XX'];tt7243756;63;350;0
ts80993;Kibaoh Klashers;SHOW;2017;TV-Y7;24;['scifi'];['CN'];tt7492122;63;170;20
tm371188;#FriendButMarried;MOVIE;2018;Unknown;102;['romance', 'comedy', 'drama'];['ID'];tt8076266;69;6950;0
tm367613;Mr. Chandramouli;MOVIE;2018;Unknown;122;['romance', 'sport', 'comedy'];['IN'];tt7486356;51;2340;0
tm369452;Sebastián Marcelo Wainraich;MOVIE;2018;Unknown;49;['comedy'];['AR'];tt7607416;64;1050;0
ts81828;True: Wonderful Wishes;SHOW;2018;TV-Y;23;['animation'];['US'];;;;10
tm430281;Dhh;MOVIE;2018;R;128;['drama', 'family'];['IN'];tt7613166;79;3200;0
tm445852;Three Words to Forever;MOVIE;2018;Unknown;106;['drama', 'romance', 'comedy', 'family'];['XX'];tt9248252;68;1090;0
tm512751;In Line;MOVIE;2017;Unknown;115;['drama'];['NG'];tt7508734;61;340;0
tm447915;Little Singham aur Kaal ka Mahajaal;MOVIE;2018;Unknown;68;['comedy'];[];;;;0
tm368697;Unexpectedly Yours;MOVIE;2017;Unknown;120;['romance', 'comedy'];['PH'];tt7686876;68;1780;0
tm452767;Next Enti?;MOVIE;2018;Unknown;157;['drama', 'romance', 'comedy'];['XX'];tt6972212;46;1590;0
ts236619;Loo Loo Kids Johny & Friends Musical Adventure;SHOW;2018;TV-Y;3;[];['US'];;;;10
ts85660;The Sound of Your Heart: Reboot;SHOW;2018;Unknown;34;['comedy'];['KR'];tt7885558;59;1340;20
ts119730;Luo Bao Bei;SHOW;2018;TV-Y;11;['animation'];[];tt7192414;80;380;10
ts268283;RIDE ON TIME;SHOW;2018;TV-PG;24;[];['JP'];;;;30
ts104093;Dance & Sing With True;SHOW;2018;Unknown;;['animation', 'family'];[];tt9315892;;;10
ts86360;Pretty Man;SHOW;2018;TV-14;35;['family'];['CN'];;;;20
tm368006;Harith Iskander: I Told You So;MOVIE;2018;Unknown;61;['comedy'];['US'];tt7902184;46;1720;0
ts58061;Memories of Love;SHOW;2018;TV-PG;44;['drama', 'romance'];['CN'];tt8246636;59;160;10
tm834886;Wedy Atkalam;MOVIE;2018;Unknown;72;['drama', 'comedy'];['KW'];tt9437052;58;170;0
tm309251;Kanavu Variyam;MOVIE;2017;G;118;['scifi', 'family', 'drama'];['IN'];tt5283434;64;1440;0
ts80671;We Speak Dance;SHOW;2018;TV-MA;22;['documentation'];['US'];tt7737500;75;1480;10
tm320949;Simplemente Manu NNa;MOVIE;2017;Unknown;71;['comedy'];['MX'];tt6833550;55;500;0
tm438423;For the Broken Hearted;MOVIE;2018;Unknown;92;['drama'];['PH'];tt9074344;67;940;0
tm325650;King of Peking;MOVIE;2017;Unknown;88;['comedy', 'drama'];['US', 'CN', 'AU'];tt6406976;64;3640;0
tm428877;Babamın Ceketi;MOVIE;2018;Unknown;100;['comedy'];['TR'];tt8857590;49;8540;0
tm478967;Until Midnight;MOVIE;2018;R;78;['drama', 'thriller'];['AE'];tt7741602;69;7170;0
tm364525;Beat Bugs: All Together Now;MOVIE;2017;Unknown;50;['animation'];['US'];;;;0
tm1073433;Shiva: The Secret World Of Vedas City;MOVIE;2017;G;78;[];[];;;;0
tm369456;Fakkah Fuzz: Almost Banned;MOVIE;2018;Unknown;60;['comedy'];['XX'];tt8507516;43;560;0
tm447514;Vir Das: Losing It;MOVIE;2018;PG-13;67;['comedy'];['US'];tt9315848;70;12380;0
tm476959;What Did I Mess;MOVIE;2018;PG-13;100;['romance', 'comedy'];['LB'];tt9163340;71;6950;0
ts84372;YG Future Strategy Office;SHOW;2018;TV-MA;27;['comedy'];['KR'];tt8129694;69;2040;10
tm422510;Al-Khawaga's Dilemma;MOVIE;2018;Unknown;110;['drama'];['EG'];;;;0
tm362878;Dilan 1990;MOVIE;2018;Unknown;109;['romance', 'drama'];['ID'];tt7843946;70;32940;0
tm449262;Ascharya Fuck It;MOVIE;2018;Unknown;90;['thriller', 'drama', 'romance'];['IN'];tt6531196;54;9040;0
tm407881;Fary Is the New Black;MOVIE;2018;Unknown;74;['comedy', 'european'];['FR'];tt8201924;58;1320;0
tm1073233;Motu Patlu in the City of Gold;MOVIE;2018;G;77;[];[];;;;0
tm426994;Brij Mohan Amar Rahe!;MOVIE;2018;Unknown;100;['comedy', 'drama', 'crime'];['IN'];tt6514010;70;37590;0
tm421161;W. Kamau Bell: Private School Negro;MOVIE;2018;Unknown;65;['comedy'];['US'];tt8467788;64;7700;0
tm246330;Pandigai;MOVIE;2017;R;150;['thriller', 'action', 'romance'];['IN'];tt7087944;63;2850;0
tm858471;The Bridge;MOVIE;2017;Unknown;115;['romance', 'drama'];['CA'];tt8193396;56;360;0
tm465864;Hajwala 2: Mysterious Mission;MOVIE;2018;PG-13;115;['action', 'comedy'];['AE'];tt8531618;40;910;0
tm493814;Satria Heroes: Revenge of the Darkness;MOVIE;2017;Unknown;92;['drama', 'fantasy', 'scifi', 'action'];['ID'];tt9033440;44;690;0
tm491499;Fan of Amoory;MOVIE;2018;G;91;['drama'];['AE'];tt9140904;59;350;0
tm481189;Bogda;MOVIE;2018;Unknown;160;['drama'];['IN'];tt6685074;72;520;0
tm433087;Rise: Ini Kalilah;MOVIE;2018;Unknown;102;['drama'];['MY'];tt9866736;51;400;0
ts84341;What She Put on the Table;SHOW;2017;TV-14;85;['drama'];['TW'];tt7073222;73;300;10
tm332572;Meghnadbodh Rohoshyo;MOVIE;2017;Unknown;122;['thriller'];['IN'];tt6791638;63;4910;0
tm421125;The Suit;MOVIE;2018;Unknown;96;['comedy', 'family', 'action', 'drama'];['EG'];tt8805486;54;16080;0
ts250172;Afronta!;SHOW;2017;TV-PG;;['documentation'];['BR'];tt12467250;74;80;10
ts231159;Learning Songs by Little Baby Bum: Nursery Rhyme Friends;SHOW;2017;TV-Y;30;['music', 'animation', 'family'];[];tt11456582;42;90;10
tm332500;Finally Found Someone;MOVIE;2017;Unknown;118;['comedy', 'romance'];['PH'];tt7151438;57;2290;0
tm436704;Super Monsters Save Halloween;MOVIE;2018;Unknown;24;['animation', 'family'];['US'];tt9085726;54;270;0
tm441915;Elf Pets: Santa's St. Bernards Save Christmas;MOVIE;2018;G;26;['animation', 'fantasy'];['US'];tt9233904;53;950;0
tm460198;Catch.er;MOVIE;2017;Unknown;81;['crime', 'drama'];['NG'];tt8607728;45;300;0
tm327926;Panoptic;MOVIE;2017;Unknown;79;['documentation'];['AE', 'LB'];tt7138456;62;590;0
tm458186;Komola Rocket;MOVIE;2018;Unknown;95;['drama'];['BD'];tt8506874;74;10170;0
tm478701;Lara and the Beat;MOVIE;2018;Unknown;137;['drama', 'music', 'romance'];['NG'];tt7819668;67;1460;0
ts78444;Luna Petunia Return to Amazia;SHOW;2018;TV-Y;24;['animation'];['US'];tt7924854;48;480;20
tm426260;Si Doel the Movie;MOVIE;2018;Unknown;85;['drama', 'comedy', 'romance'];['ID'];tt8669070;69;4150;0
tm1146751;Bahasha;MOVIE;2018;Unknown;85;['drama'];['TZ'];tt8627254;70;230;0
tm463592;Little Miss Sumo;MOVIE;2018;Unknown;18;['documentation'];['JP', 'GB'];;;;0
ts86497;Russian Doll;SHOW;2019;TV-MA;28;['drama', 'comedy'];['US'];tt7520794;78;889450;20
tm441050;The Gentlemen;MOVIE;2019;R;113;['comedy', 'crime', 'action'];['US', 'GB'];tt8367814;78;3140490;0
ts216679;Bridgerton;SHOW;2020;TV-MA;62;['drama', 'romance'];['US'];tt8740790;73;1220360;40
ts87466;Demon Slayer: Kimetsu no Yaiba;SHOW;2019;TV-MA;25;['animation', 'scifi', 'action', 'fantasy', 'thriller', 'horror'];['JP'];tt9335498;87;882650;30
ts82915;Sex Education;SHOW;2019;TV-MA;52;['drama', 'comedy'];['GB'];tt7767422;83;2511680;40
ts81007;After Life;SHOW;2019;TV-MA;28;['comedy', 'drama'];['GB'];tt8398600;85;1249720;30
ts88361;Love, Death & Robots;SHOW;2019;TV-MA;13;['scifi', 'thriller', 'fantasy', 'horror', 'animation', 'action', 'drama', 'comedy'];['US'];tt9561862;84;1319370;30
ts76645;The Umbrella Academy;SHOW;2019;TV-14;52;['comedy', 'drama', 'fantasy', 'scifi', 'action'];['US'];tt1312171;80;2025220;30
ts57327;The Witcher;SHOW;2019;TV-MA;58;['scifi', 'action', 'drama', 'fantasy', 'horror'];['US'];tt5180504;82;4659490;20
tm681578;The Rental;MOVIE;2020;R;88;['thriller', 'drama', 'horror'];['US'];tt10003008;57;292010;0
tm366227;Uncut Gems;MOVIE;2019;R;130;['drama', 'thriller', 'comedy', 'crime'];['US'];tt5727208;74;2619560;0
ts87453;Space Force;SHOW;2020;TV-MA;30;['comedy'];['US'];tt9612516;67;617390;20
ts88613;Formula 1: Drive to Survive;SHOW;2019;TV-MA;38;['documentation', 'sport'];['GB'];tt8289930;86;366610;60
tm832345;365 Days;MOVIE;2020;Unknown;114;['romance', 'drama', 'european'];['PL'];tt10886166;33;801980;0
ts89259;The Queen's Gambit;SHOW;2020;TV-MA;56;['drama', 'sport'];['US'];tt10048342;86;4063500;10
ts89339;Selling Sunset;SHOW;2019;TV-MA;35;['reality'];['US'];tt9817298;65;54820;50
ts82914;Dead to Me;SHOW;2019;TV-MA;31;['drama', 'crime', 'comedy'];['US'];tt9889712;80;731100;20
ts90234;I Think You Should Leave with Tim Robinson;SHOW;2019;TV-MA;16;['comedy'];['US'];tt10050772;79;114110;30
ts81120;The Last Dance;SHOW;2020;TV-MA;50;['documentation', 'history', 'sport'];['US'];tt8420184;91;1083210;10
ts224901;The Stranger;SHOW;2020;TV-MA;45;['crime', 'thriller', 'drama'];['GB'];tt9698480;73;465640;10
ts84146;Emily in Paris;SHOW;2020;TV-MA;29;['drama', 'comedy', 'romance'];['US'];tt8962124;69;843020;20
ts221904;Unbelievable;SHOW;2019;TV-MA;48;['drama', 'crime'];['US'];tt7909970;84;956580;10
ts82361;ULTRAMAN;SHOW;2019;TV-14;24;['scifi', 'action', 'drama', 'fantasy', 'animation'];['JP'];tt8699270;68;20250;30
ts254656;Jurassic World: Camp Cretaceous;SHOW;2020;TV-PG;24;['action', 'family', 'scifi', 'animation'];['US'];tt10436228;75;74230;40
ts89840;Virgin River;SHOW;2019;TV-14;44;['drama', 'romance'];['US'];tt9077530;74;347970;30
ts235655;Outer Banks;SHOW;2020;TV-MA;49;['action', 'drama', 'romance', 'thriller', 'crime'];['US'];tt10293938;75;434040;20
ts87953;Locke & Key;SHOW;2020;TV-14;48;['scifi', 'thriller', 'drama', 'fantasy', 'horror'];['US'];tt3007572;74;720310;30
tm414584;Rambo: Last Blood;MOVIE;2019;R;101;['thriller', 'western', 'action'];['US', 'CN'];tt1206885;61;950130;0
ts223986;The Circle;SHOW;2020;TV-MA;52;['reality'];['US'];tt9581768;73;63800;50
tm427335;Freaks;MOVIE;2019;R;105;['scifi', 'thriller', 'drama'];['US', 'CA'];tt8781414;67;341110;0
tm417392;The King;MOVIE;2019;R;140;['drama', 'history', 'romance', 'war'];['AU', 'US'];tt7984766;73;1190200;0
